participant_id,session_id,trial,fileUsed,something,something,condition,something,something,timeStamp,webpage_id
4564324,411102,98754,76.csv,false,1,MenLower-Stereotyped,0,2,1736506840365,2
4564324,411102,98754,76.csv,false,1,MenLower-Stereotyped,0,3,1736506843462,2
4564324,411102,98754,76.csv,false,1,MenLower-Stereotyped,1,3,1736506862277,2
4564324,411102,98754,76.csv,false,1,MenLower-Stereotyped,1,4,1736506863111,2
4564324,411102,98754,76.csv,false,1,MenLower-Stereotyped,1,5,1736506873076,2
4564324,411102,98754,76.csv,false,1,MenLower-Stereotyped,1,6,1736506928042,2
4564324,411102,98754,76.csv,false,1,MenLower-Stereotyped,1,7,1736506930828,2
4564324,411102,98754,76.csv,false,1,MenLower-Stereotyped,1,8,1736507703374,2
4564324,411102,98754,76.csv,false,1,MenLower-Stereotyped,1,9,1736507706541,2
