participant_id,session_id,trial,fileUsed,something,something,condition,something,something,timeStamp,webpage_id
4564324,411102,98754,76.csv,false,1,MenLower-Stereotyped,0,2,1736506840367,3
4564324,411102,98754,76.csv,false,1,MenLower-Stereotyped,0,3,1736506843464,3
4564324,411102,98754,76.csv,false,1,MenLower-Stereotyped,1,4,1736506862279,3
4564324,411102,98754,76.csv,false,1,MenLower-Stereotyped,1,4,1736506863112,3
4564324,411102,98754,76.csv,false,1,MenLower-Stereotyped,1,5,1736506873076,3
4564324,411102,98754,76.csv,false,1,MenLower-Stereotyped,1,6,1736506928043,3
4564324,411102,98754,76.csv,false,1,MenLower-Stereotyped,1,7,1736506930829,3
4564324,411102,98754,76.csv,false,1,MenLower-Stereotyped,1,8,1736507703375,3
4564324,411102,98754,76.csv,false,1,MenLower-Stereotyped,1,9,1736507706542,3
